FilePath	TopLevelGroup	Folder	TouchedInCurrentWave	AddedLines	RemovedLines	NetLines	ProgressStatus
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RemoveConversationListenerParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RemoveConversationSubscriptionResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RequestId.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RequestUserInputEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RequestUserInputQuestion.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/RequestUserInputQuestionOption.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/Resource.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ResourceTemplate.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ResponseItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ResumeConversationParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ResumeConversationResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewCodeLocation.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewDecision.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewFinding.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewLineRange.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewOutputEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewRequest.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ReviewTarget.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SandboxMode.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SandboxPolicy.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SandboxSettings.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SendUserMessageParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SendUserMessageResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SendUserTurnParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SendUserTurnResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ServerNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ServerRequest.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SessionConfiguredEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SessionConfiguredNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SessionNetworkProxyRuntime.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SessionSource.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SetDefaultModelParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SetDefaultModelResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/Settings.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillDependencies.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillErrorInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillInterface.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillMetadata.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillScope.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillToolDependency.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SkillsListEntry.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/StepStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/StreamErrorEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/SubAgentSource.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TerminalInteractionEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TextElement.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ThreadId.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ThreadNameUpdatedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ThreadRolledBackEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TokenCountEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TokenUsage.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TokenUsageInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/Tool.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/Tools.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnAbortReason.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnAbortedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnCompleteEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnDiffEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/TurnStartedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UndoCompletedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UndoStartedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UpdatePlanArgs.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UserInfoResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UserInput.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UserMessageEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UserMessageItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/UserSavedConfig.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/Verbosity.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ViewImageToolCallEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WarningEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WebSearchAction.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WebSearchBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WebSearchEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WebSearchItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/WebSearchMode.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/index.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/serde_json/JsonValue.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/serde_json	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/Account.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AccountLoginCompletedNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AccountRateLimitsUpdatedNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AccountUpdatedNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AgentMessageDeltaNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AnalyticsConfig.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppBranding.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppDisabledReason.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppListUpdatedNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppMetadata.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppReview.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppScreenshot.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppsConfig.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppsListParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AppsListResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/AskForApproval.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ByteRange.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CancelLoginAccountParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CancelLoginAccountResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CancelLoginAccountStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ChatgptAuthTokensRefreshParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ChatgptAuthTokensRefreshReason.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ChatgptAuthTokensRefreshResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CodexErrorInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollabAgentState.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollabAgentStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollabAgentTool.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollabAgentToolCallStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollaborationModeListParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CollaborationModeListResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandAction.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecutionApprovalDecision.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecutionOutputDeltaNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecutionRequestApprovalParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecutionRequestApprovalResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CommandExecutionStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/Config.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigBatchWriteParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigEdit.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigLayer.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigLayerMetadata.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigLayerSource.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigReadParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigReadResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigRequirements.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigRequirementsReadResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigValueWriteParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigWarningNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ConfigWriteResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ContextCompactedNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/CreditsSnapshot.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/DeprecationNoticeNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/DynamicToolCallOutputContentItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/DynamicToolCallParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/DynamicToolCallResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/DynamicToolSpec.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ErrorNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ExecPolicyAmendment.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ExperimentalFeature.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ExperimentalFeatureListParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ExperimentalFeatureListResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/ExperimentalFeatureStage.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2/FeedbackUploadParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/v2	no	0	0	0	not-started
